,year,exporter,importer,product_code,value,weight
692,1995,203,458,930320,30.304,0.281
693,1995,203,480,930200,0.506,0.003
694,1995,203,528,930320,23.908,0.152
695,1995,203,528,930330,31.883,0.382
696,1995,203,554,930320,3.866,0.025
697,1995,203,554,930330,87.434,1.159
698,1995,203,579,930200,54.868,0.203
699,1995,203,579,930320,38.621,0.35
700,1995,203,579,930330,115.783,1.89
701,1995,203,586,930320,2.013,0.003
702,1995,203,586,930330,3.799,0.066
703,1995,203,600,930320,5.33,0.051
704,1995,203,600,930330,86.405,1.5
705,1995,203,604,930200,21.938,0.089
706,1995,203,604,930320,0.932,0.003
707,1995,203,604,930330,5.932,0.138
708,1995,203,608,930330,8.469,0.14
709,1995,203,616,930200,344.0,1.25
710,1995,203,616,930320,302.748,2.411
711,1995,203,616,930330,46.42,0.572
712,1995,203,620,930200,7.107,0.04
713,1995,203,620,930320,2.31,0.004
714,1995,203,620,930330,1.241,0.003
715,1995,203,642,930320,17.138,0.175
716,1995,203,643,930320,10.221,0.05
717,1995,203,699,930330,16.269,0.296
718,1995,203,703,930200,275.253,1.125
719,1995,203,703,930320,100.037,2.603
720,1995,203,703,930330,155.233,1.631
721,1995,203,705,930200,19.229,0.089
722,1995,203,705,930320,146.829,1.128
723,1995,203,705,930330,26.841,0.311
724,1995,203,711,930320,5.531,0.038
725,1995,203,711,930330,83.572,1.562
726,1995,203,716,930200,15.834,0.045
727,1995,203,716,930320,1.97,0.016
728,1995,203,716,930330,28.807,0.203
729,1995,203,724,930200,45.875,0.265
730,1995,203,724,930320,33.088,0.181
731,1995,203,724,930330,114.918,2.037
732,1995,203,752,930320,39.866,0.281
733,1995,203,752,930330,99.404,2.0
734,1995,203,757,930100,3.108,0.226
735,1995,203,757,930200,73.078,0.992
736,1995,203,757,930320,20.309,0.112
737,1995,203,757,930330,15.059,0.069
738,1995,203,764,930320,4.204,0.032
739,1995,203,764,930330,484.656,8.25
740,1995,203,792,930200,10016.983,48.139
741,1995,203,804,930320,30.823,0.207
742,1995,203,804,930330,1.641,0.012
743,1995,203,807,930320,20.556,0.213
744,1995,203,826,930330,453.582,7.848
745,1995,203,834,930200,12.261,0.165
746,1995,203,834,930330,4.635,0.074
747,1995,203,842,930200,1731.03,9.904
748,1995,203,842,930320,2.286,0.124
749,1995,203,842,930330,813.594,9.394
750,1995,203,858,930330,73.751,1.687
751,1995,203,887,930330,124.243,2.812
752,1995,203,894,930200,13.869,0.102
753,1995,203,894,930320,9.047,0.071
754,1995,203,894,930330,22.61,0.298
755,1995,208,40,930330,3.868,0.056
756,1995,208,58,930320,31.094,0.171
757,1995,208,124,930100,752.647,47.21
758,1995,208,124,930330,3.494,0.019
759,1995,208,276,930200,1.0,0.004
760,1995,208,276,930320,2.0,0.019
761,1995,208,276,930330,5.054,0.032
762,1995,208,304,930320,87.33,1.125
763,1995,208,304,930330,12.265,0.09
764,1995,208,372,930320,16.112,0.093
765,1995,208,376,930100,3.788,0.025
766,1995,208,380,930330,57.386,0.75
767,1995,208,528,930100,23.919,0.019
768,1995,208,554,930200,1.354,0.001
769,1995,208,579,930200,9.551,0.044
770,1995,208,579,930320,22.307,0.15
771,1995,208,579,930330,6.921,0.173
772,1995,208,620,930330,0.716,0.003
773,1995,208,752,930200,0.582,0.004
774,1995,208,757,930200,1469.138,5.78
775,1995,208,757,930320,1.16,0.02
776,1995,208,757,930330,0.712,0.007
777,1995,208,834,930200,2.377,0.031
778,1995,208,834,930330,2.211,0.02
779,1995,208,842,930320,5.602,0.093
780,1995,208,842,930330,5.092,0.051
781,1995,212,826,930320,18.945,0.012
782,1995,222,276,930200,2.0,0.009
783,1995,222,320,930200,0.712,0.001
784,1995,233,40,930330,4.067,0.059
785,1995,233,246,930200,2.659,0.013
786,1995,233,246,930320,5.504,0.033
787,1995,233,246,930330,1.845,0.029
788,1995,233,268,930320,1.388,0.007
789,1995,233,440,930320,1.193,0.003
790,1995,233,643,930320,1.954,0.007
791,1995,233,804,930320,1.6,0.02
792,1995,233,804,930330,4.928,0.009
793,1995,246,20,930330,3.607,0.022
794,1995,246,32,930330,43.741,0.204
795,1995,246,36,930330,306.436,2.5
796,1995,246,40,930320,36.507,0.218
797,1995,246,40,930330,81.627,0.541
798,1995,246,58,930330,28.807,0.212
799,1995,246,124,930200,4.058,0.018
800,1995,246,124,930320,7.552,0.179
801,1995,246,124,930330,334.071,3.814
802,1995,246,203,930330,6.842,0.042
803,1995,246,208,930330,471.621,2.934
804,1995,246,233,930200,141.274,0.373
805,1995,246,233,930320,22.079,0.153
806,1995,246,233,930330,37.968,0.253
807,1995,246,251,930330,625.906,4.655
808,1995,246,276,930200,7.0,0.031
809,1995,246,276,930320,12.186,0.142
810,1995,246,276,930330,496.815,2.365
811,1995,246,304,930320,13.859,0.062
812,1995,246,304,930330,6.586,0.028
813,1995,246,348,930330,8.852,0.059
814,1995,246,352,930330,1.376,0.01
815,1995,246,380,930320,27.309,0.171
816,1995,246,380,930330,194.532,1.108
817,1995,246,392,930320,4.112,0.004
818,1995,246,392,930330,96.565,0.354
819,1995,246,428,930200,75.653,0.164
820,1995,246,440,930200,46.558,0.085
821,1995,246,440,930330,1.484,0.008
822,1995,246,528,930330,7.726,0.056
823,1995,246,540,930330,29.222,0.187
824,1995,246,554,930330,57.946,0.457
825,1995,246,579,930200,20.384,0.441
826,1995,246,579,930320,6.483,0.059
827,1995,246,579,930330,488.33,3.68
828,1995,246,616,930320,1.781,0.01
829,1995,246,616,930330,21.948,0.089
830,1995,246,620,930330,35.68,0.192
831,1995,246,643,930320,19.331,0.085
832,1995,246,643,930330,35.92,0.199
833,1995,246,682,930100,16.851,0.085
834,1995,246,682,930330,13.618,0.044
835,1995,246,711,930330,378.487,2.062
836,1995,246,716,930330,4.268,0.02
837,1995,246,724,930320,220.245,1.562
838,1995,246,724,930330,297.145,1.891
839,1995,246,752,930320,186.886,4.0
840,1995,246,752,930330,737.966,5.418
841,1995,246,757,930100,2.734,0.014
842,1995,246,757,930200,2.027,0.002
843,1995,246,757,930330,21.639,0.119
844,1995,246,764,930330,4.712,0.023
845,1995,246,784,930330,5.394,0.01
846,1995,246,826,930330,631.93,4.287
847,1995,246,834,930330,0.929,0.006
848,1995,246,842,930330,2049.812,21.348
849,1995,251,12,930200,80.807,0.148
850,1995,251,12,930330,1.547,0.015
851,1995,251,20,930100,0.549,0.007
852,1995,251,20,930200,10.98,0.179
853,1995,251,20,930320,18.565,0.071
854,1995,251,20,930330,45.391,0.363
855,1995,251,32,930200,4.845,0.011
856,1995,251,36,930200,20.908,0.038
857,1995,251,36,930320,4.461,0.007
858,1995,251,36,930330,8.825,0.082
859,1995,251,40,930320,2.999,0.04
860,1995,251,40,930330,8.719,0.042
861,1995,251,48,930320,31.09,0.175
862,1995,251,48,930330,45.933,0.097
863,1995,251,58,930320,205.595,1.507
864,1995,251,58,930330,154.774,7.477
865,1995,251,100,930320,63.183,1.125
866,1995,251,120,930200,1.75,0.007
867,1995,251,120,930320,51.803,0.575
868,1995,251,120,930330,16.086,0.102
869,1995,251,124,930200,153.509,0.411
870,1995,251,124,930320,3.887,0.057
871,1995,251,124,930330,108.253,10.228
872,1995,251,140,930320,2.406,0.035
873,1995,251,140,930330,1.572,0.012
874,1995,251,144,930320,1.002,0.014
875,1995,251,148,930200,78.1,5.562
876,1995,251,148,930320,1.244,0.018
877,1995,251,152,930200,14.069,0.062
878,1995,251,156,930320,11.811,0.097
879,1995,251,174,930320,1.002,0.014
880,1995,251,178,930330,1.906,0.034
881,1995,251,191,930330,11.232,0.105
882,1995,251,196,930320,12.683,0.117
883,1995,251,203,930330,2.301,0.023
884,1995,251,204,930320,36.305,0.199
885,1995,251,204,930330,2.005,0.019
886,1995,251,222,930320,16.984,0.197
887,1995,251,246,930200,6.386,0.017
888,1995,251,246,930320,1.212,0.017
889,1995,251,246,930330,1.987,0.021
890,1995,251,258,930330,2.005,0.019
891,1995,251,262,930330,1.002,0.009
892,1995,251,266,930320,1.604,0.023
893,1995,251,266,930330,6.017,0.097
894,1995,251,276,930200,259.0,1.125
895,1995,251,276,930320,40.799,0.303
896,1995,251,276,930330,210.637,0.428
897,1995,251,300,930320,185.462,3.62
898,1995,251,300,930330,56.476,2.312
899,1995,251,324,930200,1.124,0.003
900,1995,251,324,930320,40.804,1.235
901,1995,251,380,930320,98.832,0.668
902,1995,251,380,930330,20.611,0.193
903,1995,251,384,930320,2.125,0.09
904,1995,251,384,930330,1.696,0.011
905,1995,251,392,930330,15.493,0.093
906,1995,251,410,930200,6.441,0.011
907,1995,251,428,930330,4.212,0.04
908,1995,251,450,930200,0.786,0.003
909,1995,251,450,930320,2.991,0.091
910,1995,251,450,930330,18.986,0.73
911,1995,251,458,930320,7.984,0.052
912,1995,251,466,930320,14.241,0.316
913,1995,251,466,930330,8.825,0.097
914,1995,251,478,930320,20.058,0.097
915,1995,251,480,930200,0.533,0.001
916,1995,251,504,930320,137.077,5.482
917,1995,251,504,930330,1.002,0.009
918,1995,251,562,930200,14.078,2.562
919,1995,251,562,930320,3.236,0.054
920,1995,251,562,930330,6.934,0.066
921,1995,251,579,930100,13206.634,6.562
922,1995,251,579,930200,23.285,0.074
923,1995,251,579,930320,9.902,0.02
924,1995,251,579,930330,24.872,0.211
925,1995,251,586,930330,24.671,0.234
926,1995,251,616,930320,11.633,0.171
927,1995,251,620,930200,2.008,0.008
928,1995,251,620,930320,11.086,0.177
929,1995,251,620,930330,47.151,0.494
930,1995,251,634,930320,3.209,0.047
931,1995,251,642,930320,8.625,0.125
932,1995,251,643,930320,78.627,0.597
933,1995,251,643,930330,22.665,0.097
934,1995,251,666,930320,3.811,0.056
935,1995,251,682,930100,50419.42,84.132
936,1995,251,682,930200,163.646,0.269
937,1995,251,682,930330,796.105,10.5
938,1995,251,686,930320,6.819,1.0
939,1995,251,711,930330,25.473,0.242
940,1995,251,724,930100,3325.655,0.859
941,1995,251,724,930200,26.561,0.113
942,1995,251,724,930320,14.928,0.237
943,1995,251,724,930330,42.322,0.097
944,1995,251,752,930330,10.265,0.082
945,1995,251,757,930100,22.177,0.472
946,1995,251,757,930200,27.652,0.089
947,1995,251,757,930320,126.819,0.267
948,1995,251,757,930330,245.602,1.073
949,1995,251,764,930320,1.285,0.016
950,1995,251,768,930320,2.005,0.03
951,1995,251,768,930330,1.475,0.011
952,1995,251,784,930330,4.813,0.046
953,1995,251,788,930320,53.618,1.273
954,1995,251,788,930330,10.127,0.317
955,1995,251,804,930320,379.499,2.625
956,1995,251,804,930330,66.191,0.398
957,1995,251,826,930320,7.152,0.04
958,1995,251,826,930330,4.011,0.038
959,1995,251,834,930320,2.099,0.003
960,1995,251,842,930200,20.143,0.125
961,1995,251,842,930320,31.654,0.464
962,1995,251,842,930330,139.604,0.975
963,1995,251,854,930200,8.003,0.053
964,1995,251,854,930320,8.163,0.132
965,1995,251,854,930330,27.322,0.402
966,1995,276,8,930320,1.0,0.004
967,1995,276,12,930320,0.641,0.003
968,1995,276,12,930330,0.579,0.003
969,1995,276,20,930200,1.029,0.002
970,1995,276,20,930320,22.483,0.023
971,1995,276,20,930330,101.704,0.33
972,1995,276,32,930200,215.508,0.336
973,1995,276,32,930330,41.997,0.421
974,1995,276,36,930200,133.481,0.301
975,1995,276,36,930320,22.662,0.103
976,1995,276,36,930330,45.617,0.13
977,1995,276,40,930200,2013.0,10.187
978,1995,276,40,930320,1283.018,6.597
979,1995,276,40,930330,2413.138,11.72
980,1995,276,48,930200,57.0,0.097
981,1995,276,50,930200,5.0,0.013
982,1995,276,50,930330,1.0,0.005
983,1995,276,58,930200,777.0,3.812
984,1995,276,58,930320,206.783,0.951
985,1995,276,58,930330,788.235,2.601
986,1995,276,60,930330,7.0,0.04
987,1995,276,76,930200,52.267,0.097
988,1995,276,76,930330,7.229,0.025
989,1995,276,84,930200,20.994,0.059
990,1995,276,96,930320,42.0,0.195
991,1995,276,100,930200,7.0,0.018
992,1995,276,100,930320,57.0,0.199
993,1995,276,100,930330,1.0,0.005
994,1995,276,104,930200,10.0,0.026
995,1995,276,112,930320,12.0,0.699
996,1995,276,112,930330,7.0,0.04
997,1995,276,120,930200,3.0,0.007
998,1995,276,124,930200,248.639,1.145
999,1995,276,124,930320,19.071,0.099
1000,1995,276,124,930330,56.596,0.355
1001,1995,276,144,930200,17.0,0.044
1002,1995,276,144,930330,16.0,0.089
1003,1995,276,152,930200,84.683,0.324
1004,1995,276,152,930320,82.0,4.187
1005,1995,276,152,930330,12.304,0.067
1006,1995,276,156,930200,42.0,0.109
1007,1995,276,156,930320,111.305,0.597
1008,1995,276,156,930330,166.09,0.598
1009,1995,276,170,930100,19.527,0.089
1010,1995,276,188,930200,25.062,0.087
1011,1995,276,196,930200,2.0,0.005
1012,1995,276,196,930320,70.283,0.199
1013,1995,276,196,930330,12.101,0.155
1014,1995,276,203,930200,227.0,0.597
1015,1995,276,203,930320,89.16,0.407
1016,1995,276,203,930330,69.321,0.107
1017,1995,276,208,930200,134.519,0.104
1018,1995,276,208,930320,127.285,0.716
1019,1995,276,208,930330,962.03,4.802
1020,1995,276,218,930200,5.0,0.013
1021,1995,276,218,930320,1.0,0.004
1022,1995,276,233,930100,1.001,0.003
1023,1995,276,233,930200,11.0,0.034
1024,1995,276,233,930320,6.732,0.02
1025,1995,276,233,930330,32.0,0.179
1026,1995,276,246,930200,358.1,1.594
1027,1995,276,246,930320,86.475,0.415
1028,1995,276,246,930330,239.483,1.836
1029,1995,276,251,930200,1661.0,7.687
1030,1995,276,251,930320,2699.0,14.768
1031,1995,276,251,930330,5612.725,40.582
1032,1995,276,288,930200,1.0,0.002
1033,1995,276,288,930320,44.0,1.0
1034,1995,276,292,930200,57.0,0.199
1035,1995,276,300,930200,2484.0,5.125
1036,1995,276,300,930320,184.433,0.986
1037,1995,276,300,930330,11.0,0.075
1038,1995,276,304,930320,5.572,0.047
1039,1995,276,304,930330,45.498,0.304
1040,1995,276,320,930100,2.979,0.078
1041,1995,276,320,930200,20.44,0.101
1042,1995,276,320,930320,8.0,0.199
1043,1995,276,320,930330,2.0,0.011
1044,1995,276,324,930200,1.0,0.002
1045,1995,276,344,930200,58.951,0.155
1046,1995,276,344,930320,5.946,0.065
1047,1995,276,344,930330,2.0,0.011
1048,1995,276,348,930200,287.0,1.875
1049,1995,276,348,930320,34.0,0.398
1050,1995,276,348,930330,95.0,0.5
1051,1995,276,352,930200,1.0,0.002
1052,1995,276,352,930320,7.0,0.199
1053,1995,276,352,930330,3.664,0.093
1054,1995,276,360,930100,3.69,0.062
1055,1995,276,360,930200,152.0,0.394
1056,1995,276,360,930320,19.318,0.199
1057,1995,276,360,930330,181.172,0.686
1058,1995,276,372,930200,30.0,0.097
1059,1995,276,372,930320,2.17,0.01
1060,1995,276,372,930330,59.089,0.398
1061,1995,276,376,930200,220.0,0.597
1062,1995,276,376,930320,17.0,0.097
1063,1995,276,380,930200,267.051,0.868
1064,1995,276,380,930320,182.096,0.902
1065,1995,276,380,930330,1381.998,9.407
1066,1995,276,384,930200,31.0,0.078
1067,1995,276,384,930330,2.966,0.043
1068,1995,276,392,930100,70.886,0.121
1069,1995,276,392,930200,1335.451,1.077
1070,1995,276,392,930320,114.698,0.095
1071,1995,276,392,930330,424.192,1.466
1072,1995,276,398,930200,7.0,0.018
1073,1995,276,398,930320,20.0,0.199
1074,1995,276,404,930200,2.0,0.005
1075,1995,276,404,930320,1.0,0.004
1076,1995,276,410,930200,99.951,0.207
1077,1995,276,410,930320,118.863,0.871
1078,1995,276,410,930330,46.73,0.107
1079,1995,276,414,930200,8.0,0.02
1080,1995,276,414,930320,58.0,0.199
1081,1995,276,414,930330,78.0,0.597
1082,1995,276,428,930100,1.1,0.097
1083,1995,276,428,930200,68.862,0.179
1084,1995,276,428,930320,53.174,0.136
1085,1995,276,428,930330,43.809,0.249
1086,1995,276,440,930200,422.0,1.5
1087,1995,276,440,930320,57.922,0.299
1088,1995,276,440,930330,17.117,0.089
1089,1995,276,446,930200,19.057,0.049
1090,1995,276,446,930320,2.524,0.01
1091,1995,276,446,930330,3.11,0.048
1092,1995,276,458,930200,88.879,0.238
1093,1995,276,458,930320,16.641,0.074
1094,1995,276,458,930330,43.893,0.097
1095,1995,276,462,930200,2.0,0.005
1096,1995,276,466,930200,1.0,0.002
1097,1995,276,470,930320,3.853,0.016
1098,1995,276,484,930320,7.0,0.032
1099,1995,276,484,930330,4.0,0.012
1100,1995,276,490,930200,19.0,0.049
1101,1995,276,490,930320,63.0,0.296
1102,1995,276,496,930330,2.0,0.011
1103,1995,276,498,930200,2.0,0.005
1104,1995,276,498,930320,31.184,0.362
1105,1995,276,504,930320,1.0,0.004
1106,1995,276,512,930330,8.0,0.045
1107,1995,276,524,930320,1.0,0.004
1108,1995,276,528,930200,347.0,0.796
1109,1995,276,528,930320,40.455,0.22
1110,1995,276,528,930330,321.0,1.805
1111,1995,276,530,930200,155.0,0.296
1112,1995,276,540,930200,1.0,0.002
1113,1995,276,554,930200,8.11,0.02
1114,1995,276,554,930320,8.441,0.003
1115,1995,276,554,930330,86.897,0.501
1116,1995,276,566,930330,6.0,0.034
1117,1995,276,579,930100,8.521,0.037
1118,1995,276,579,930200,110.056,0.434
1119,1995,276,579,930320,137.18,0.649
1120,1995,276,579,930330,905.682,3.808
1121,1995,276,586,930320,275.0,2.625
1122,1995,276,591,930200,1.0,0.002
1123,1995,276,598,930200,50.0,0.128
1124,1995,276,600,930200,77.247,0.299
1125,1995,276,600,930330,1.297,0.022
1126,1995,276,608,930200,4.0,0.01
1127,1995,276,616,930200,101.0,0.398
1128,1995,276,616,930320,11.0,0.097
1129,1995,276,616,930330,273.0,1.851
1130,1995,276,620,930100,35.016,0.121
1131,1995,276,620,930200,566.033,1.312
1132,1995,276,620,930320,42.964,0.107
1133,1995,276,620,930330,107.005,1.06
1134,1995,276,634,930200,2.0,0.005
1135,1995,276,634,930330,6.0,0.097
1136,1995,276,642,930200,5.66,0.002
1137,1995,276,642,930320,50.262,0.296
1138,1995,276,642,930330,23.146,0.097
1139,1995,276,643,930200,18.0,0.047
1140,1995,276,643,930320,152.0,0.796
1141,1995,276,643,930330,36.0,0.207
1142,1995,276,662,930200,2.569,0.01
1143,1995,276,670,930200,2.792,0.007
1144,1995,276,682,930100,235.577,2.25
1145,1995,276,682,930200,6.991,0.018
1146,1995,276,682,930320,1.0,0.004
1147,1995,276,682,930330,6.011,0.034
1148,1995,276,686,930200,34.0,0.085
1149,1995,276,699,930200,8.0,0.02
1150,1995,276,699,930320,4.208,0.017
1151,1995,276,699,930330,1.071,0.005
1152,1995,276,702,930200,9.0,0.023
1153,1995,276,703,930200,11.434,0.029
1154,1995,276,703,930330,14.316,0.101
1155,1995,276,704,930200,7.0,0.018
1156,1995,276,704,930330,39.0,0.199
1157,1995,276,705,930320,0.816,0.004
1158,1995,276,711,930200,197.0,0.699
1159,1995,276,711,930320,129.0,2.812
1160,1995,276,711,930330,195.0,1.125
1161,1995,276,716,930200,12.231,0.033
1162,1995,276,716,930320,25.528,0.593
1163,1995,276,716,930330,12.01,0.298
1164,1995,276,724,930100,58.955,2.5
1165,1995,276,724,930200,804.203,2.342
1166,1995,276,724,930320,87.0,0.628
1167,1995,276,724,930330,699.234,6.029
1168,1995,276,740,930100,2.553,0.026
1169,1995,276,752,930200,815.5,1.125
1170,1995,276,752,930320,346.033,0.633
1171,1995,276,752,930330,313.825,0.958
1172,1995,276,757,930100,179.695,3.187
1173,1995,276,757,930200,2746.244,9.161
1174,1995,276,757,930320,1000.481,3.7
1175,1995,276,757,930330,3649.268,16.216
1176,1995,276,764,930200,690.708,0.699
1177,1995,276,764,930320,28.727,0.097
1178,1995,276,764,930330,181.85,1.513
1179,1995,276,780,930200,26.88,0.039
1180,1995,276,784,930200,9.0,0.023
1181,1995,276,784,930320,5.0,0.023
1182,1995,276,784,930330,131.0,0.699
1183,1995,276,788,930200,6.0,0.015
1184,1995,276,788,930320,1.0,0.004
1185,1995,276,792,930200,1397.775,2.054
1186,1995,276,792,930320,432.0,3.773
1187,1995,276,792,930330,144.303,0.678
1188,1995,276,800,930320,18.0,0.398
1189,1995,276,804,930200,13.0,0.097
1190,1995,276,804,930320,80.0,0.398
1191,1995,276,804,930330,16.0,0.097
1192,1995,276,818,930200,2462.804,3.685
1193,1995,276,818,930320,388.677,1.874
1194,1995,276,818,930330,61.0,0.097
1195,1995,276,826,930200,1734.0,3.187
1196,1995,276,826,930320,76.423,0.383
1197,1995,276,826,930330,775.792,4.003
1198,1995,276,834,930200,31.82,0.085
1199,1995,276,834,930320,9.756,0.047
1200,1995,276,834,930330,2.948,0.017
1201,1995,276,842,930200,43512.842,111.661
1202,1995,276,842,930320,3881.996,5.476
1203,1995,276,842,930330,1097.725,7.863
1204,1995,276,854,930320,0.501,0.01
1205,1995,276,862,930200,1.0,0.002
1206,1995,276,887,930200,6.0,0.015
1207,1995,276,894,930200,22.738,0.059
1208,1995,276,894,930320,9.189,0.053
1209,1995,276,894,930330,9.0,0.05
1210,1995,300,44,930320,0.621,0.05
1211,1995,300,196,930320,4.339,0.041
1212,1995,300,196,930330,1.121,0.011
1213,1995,300,579,930320,55.673,0.898
1214,1995,300,792,930330,1.953,2.976
1215,1995,304,208,930320,1.313,0.035
1216,1995,324,36,930200,0.836,0.001
1217,1995,324,842,930320,2.314,0.003
1218,1995,344,32,930200,14.875,0.847
1219,1995,344,32,930320,8.469,0.48
1220,1995,344,32,930330,24.736,1.437
1221,1995,344,36,930200,60.966,0.676
1222,1995,344,116,930200,32.834,0.092
1223,1995,344,124,930200,0.883,0.004
1224,1995,344,144,930200,3.619,0.008
1225,1995,344,156,930200,35.419,0.074
1226,1995,344,156,930330,10.083,0.024
1227,1995,344,251,930320,330.737,2.187
1228,1995,344,251,930330,12.828,0.097
1229,1995,344,446,930200,37.746,0.111
1230,1995,344,446,930330,1.163,0.006
1231,1995,344,608,930200,26.887,0.017
1232,1995,344,608,930330,43.175,0.039
1233,1995,344,826,930320,50.518,0.02
1234,1995,348,36,930200,41.073,0.274
1235,1995,348,40,930330,3.075,0.097
1236,1995,348,124,930200,20.889,0.382
1237,1995,348,152,930200,6.841,0.059
1238,1995,348,222,930200,9.0,0.062
1239,1995,348,233,930200,12.235,0.066
1240,1995,348,246,930330,6.998,0.014
1241,1995,348,251,930330,64.744,0.699
1242,1995,348,276,930200,652.0,4.625
